region,date,mean,median,lower_90,upper_90,lower_50,upper_50
Czechia,2020-03-22,1.1431472028642056,1.1251187376843164,0.9854038444056014,1.333057023895665,1.0400261757785314,1.162478175063514
Czechia,2020-03-23,1.1173294226819654,1.10082642775672,0.9505421716462182,1.288934165909103,1.0146104417991375,1.1331785467901636
Czechia,2020-03-24,1.086975506801032,1.0737479267388155,0.9288781687535025,1.2608343909350317,1.0054201243186167,1.1183300753105938
Czechia,2020-03-25,1.0549456791419014,1.0453035189878301,0.9047469790591243,1.221350909035975,0.9793676111941696,1.0882711546907784
Czechia,2020-03-26,1.024681374851452,1.020330440834465,0.8619873836251121,1.1776975080014482,0.9607082365952174,1.0672996022893884
Czechia,2020-03-27,0.9949831306725357,0.9963292133710404,0.8237297629902107,1.1454838427155611,0.9480220246452535,1.0529791872081116
Czechia,2020-03-28,0.9682392920883577,0.9743071792837343,0.7873840463313058,1.1131316615412488,0.937070801533141,1.0430536541062505
Czechia,2020-03-29,0.9416922706065646,0.9509628971189328,0.7708464551818239,1.0965908865216523,0.9073504474911862,1.0147676708849773
Czechia,2020-03-30,0.9189968075133659,0.9337824234304687,0.7403694574236951,1.0684905252159695,0.8887445679699927,1.0016470683874141
Czechia,2020-03-31,0.8960362381648757,0.9129611958166233,0.7245267777710793,1.0536904384882704,0.8709507732837468,0.9895659462378275
Czechia,2020-04-01,0.8731188343103138,0.8918163646558436,0.6967187102380292,1.0413884795241861,0.8583676476117015,0.9809462991725199
Czechia,2020-04-02,0.8507201068685443,0.8724799401600631,0.6592090619930511,1.0196134527273506,0.8243743061006187,0.9542956508401362
Czechia,2020-04-03,0.8324075775713029,0.8566163125304094,0.6403681324882663,1.0116861075032737,0.8187040251674423,0.9547661160530425
Czechia,2020-04-04,0.8178560708891848,0.8428586219712266,0.6176262881933742,1.003431838865204,0.8066076220854745,0.9486068948462589
Czechia,2020-04-05,0.8057116652207624,0.8311673699447705,0.6071025190543866,1.006631822617509,0.7978079906708331,0.9444868505298792
Czechia,2020-04-06,0.8012230266957375,0.8254839292972082,0.5924350435414365,1.0012956404836002,0.778421198314927,0.9307790597677777
Czechia,2020-04-07,0.7982831016849008,0.8234520957876128,0.5914399240921722,0.9969783292824398,0.7815721627086745,0.9349319979592263
Czechia,2020-04-08,0.7969025448084431,0.8225901256362376,0.5943926170683481,0.9973425173119421,0.7838835953357883,0.936885148879424
Czechia,2020-04-09,0.7980495849709228,0.8203500863941325,0.5830180577256376,0.9919938018076354,0.7745216034808025,0.9280570379026932
Czechia,2020-04-10,0.804702955258719,0.8290695410146073,0.6008796839361437,1.0096831579777372,0.7847708577891552,0.9360972547844462
Czechia,2020-04-11,0.8106564278274498,0.8345467676506254,0.5884522248745264,1.005686911812168,0.7903256436472964,0.9440473361408229
Czechia,2020-04-12,0.8169454830351496,0.8402836086527035,0.6085339748382388,1.026167132133507,0.7948339646336753,0.9521571998707317
Czechia,2020-04-13,0.8224603537830354,0.8468765733019947,0.6121730419567928,1.026469306773921,0.8015308794848968,0.9546202597548957
Czechia,2020-04-14,0.8242361467130943,0.8496095001216315,0.5941190825975995,1.012521490592153,0.7985273936978832,0.9514027098472061
Czechia,2020-04-15,0.8240710929873785,0.849298874990374,0.602535617978438,1.0272223636316298,0.8009284728644831,0.9550280348090673
