country,date,ML,Low_90,High_90
Sweden,2020-04-08,1.0031425682726882,0.862353281288701,1.173190836198717
Sweden,2020-04-09,1.0190477421658446,0.8778354879286127,1.182624731372429
Sweden,2020-04-10,1.0315810553008544,0.8857314163575575,1.1862727304721457
Sweden,2020-04-11,1.0223211541998338,0.8627974587611381,1.1823373827868102
Sweden,2020-04-12,0.9980395143687739,0.8440896883574079,1.156160471928577
Sweden,2020-04-13,0.9588828020004424,0.7982182918659085,1.1187566068246777
Sweden,2020-04-14,0.9281592097001494,0.76546416958379,1.0896127263498117
Sweden,2020-04-15,0.889185045259644,0.7353578242393847,1.0515505998998043
Sweden,2020-04-16,0.8510075959393308,0.6858293221123084,1.0346269570330062
Sweden,2020-04-17,0.8163759969584325,0.6370891835466445,1.0089432383975847
Sweden,2020-04-18,0.7800135930549957,0.5664248924603628,0.9792117917818346
Sweden,2020-04-19,0.7195544933456541,0.5148042964642516,0.9644377305851798
Sweden,2020-04-20,0.6075959319962858,0.33790712539056345,0.902693823318893
Sweden,2020-04-21,0.47757517850279463,0.1634207302421341,0.8211493173612465
Sweden,2020-04-22,0.3797404295978848,0.024017544677103597,0.7957591038614683
Sweden,2020-04-23,0.2674620679754021,-0.20560904924413892,0.6771426926404507
Sweden,2020-04-24,0.15714225314434233,-0.3397707123235334,0.6643545357296412
Sweden,2020-04-25,0.01080884353782507,-0.5788059530526244,0.579779924866672
Sweden,2020-04-26,-0.1580992062322264,-0.8268567507773521,0.5532789808975471
Sweden,2020-04-27,-0.47699919099032195,-1.3496397544012475,0.46076405638891593
Sweden,2020-04-28,-0.701227916384071,-1.677232760350471,0.4790431993240436
Sweden,2020-04-29,-0.7995401898587559,-1.9688545773952457,0.3836470311155107
Sweden,2020-04-30,-0.7986536131912119,-1.911339691267579,0.44696326529728103
Sweden,2020-05-01,-0.8020607680378818,-1.9744053131667814,0.45091304724193915
United_Kingdom,2020-03-12,1.4987160598990872,1.1305751231620658,1.8375459444514286
United_Kingdom,2020-03-13,1.507546697185445,1.131514053199413,1.8315661601409716
United_Kingdom,2020-03-14,1.5127200276623887,1.1631159364886519,1.855852872047395
United_Kingdom,2020-03-15,1.4931680685884954,1.135166601622638,1.783808965815218
United_Kingdom,2020-03-16,1.454431335741698,1.1441158741101742,1.73484011310951
United_Kingdom,2020-03-17,1.4219619996814252,1.119140157896324,1.6728241514984346
United_Kingdom,2020-03-18,1.4091470911718147,1.1166764292816618,1.6540307074992664
United_Kingdom,2020-03-19,1.3642534024193644,1.1177641009669448,1.6246959189547074
United_Kingdom,2020-03-20,1.3738638521825306,1.1199866675169454,1.6271114073484751
United_Kingdom,2020-03-21,1.3598581887356438,1.1020399222386006,1.5764688261103883
United_Kingdom,2020-03-22,1.306592919388781,1.0901601645033532,1.5036794844428893
United_Kingdom,2020-03-23,1.2769560002755327,1.0757071157224662,1.460311441083289
United_Kingdom,2020-03-24,1.2454786050175048,1.0678421255255213,1.4210307909660977
United_Kingdom,2020-03-25,1.1972491154075082,1.0523850801318737,1.3355945010413905
United_Kingdom,2020-03-26,1.191626976007924,1.0566444388604526,1.3397305131571695
United_Kingdom,2020-03-27,1.1543271390038123,1.0311443846714228,1.2862251002984335
United_Kingdom,2020-03-28,1.1599065705085865,1.0252301278170846,1.2744963316441655
United_Kingdom,2020-03-29,1.149468125373044,1.032152248363861,1.2582036721752299
United_Kingdom,2020-03-30,1.117648685784495,1.0106807994968665,1.2253221186016292
